접수번호,법인구분,고유번호,법인명,이름,성별,생년월일,직위,등기임원여부,상근여부,담당업무,주요경력,최대주주와의관계,재직기간,임기만료일,보고서연도
20220317000866,Y,00123772,부국증권,김종은,남,1967년 06월,전무,미등기,상근,FIS부,"고려대 농경제학
KDI국제정책대학원 경영학
KTB투자증권 상무보",-,2019년12월05일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,송정우,남,1972년 10월,전무,미등기,상근,FICC본부장,"연세대 경영학
아이엠투자증권 이사
부국증권(주) 상무보",-,2014년12월15일~,-,2021
20220317000866,Y,00123772,부국증권,왕진기,남,1968년 05월,상무,미등기,상근,채권영업본부장,"경희대 경영학
부국증권(주) 상무보",-,2012년09월01일~,-,2021
20220317000866,Y,00123772,부국증권,이홍규,남,1968년 09월,상무,미등기,상근,기업솔루션본부,"중앙대 경제학
서강대 경제학 석사
토러스투자증권 상무보
부국증권(주) 상무보",-,2014년01월02일~,-,2021
20220317000866,Y,00123772,부국증권,정내혁,남,1971년 07월,상무,미등기,상근,IB사업2본부장,"전남대 경영학
부국증권 상무보",-,2008년05월20일~,-,2021
20220317000866,Y,00123772,부국증권,정석문,남,1973년 03월,상무,미등기,상근,투자금융본부장,"연세대 경영학
부국증권(주) 부장",-,2015년06월02일~,-,2021
20220317000866,Y,00123772,부국증권,설동록,남,1974년 10월,상무,미등기,상근,"기업솔루션
본부장","중앙대 경영학
현대카드 부장",-,2019년01월31일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,신성운,남,1963년 03월,전무이사,사내이사,상근,기업금융본부장,"성균관대 경영학
부국증권(주) 상무
부국증권(주) 상무이사",-,1987년02월02일~,2023년 03월 25일,2021
20220317000866,Y,00123772,부국증권,문희열,남,1964년 03월,상무보,미등기,상근,준법감시실,"홍익대 전자계산학
부국증권(주) 부장
부국증권(주) 이사보",-,1992년09월21일~,-,2021
20220317000866,Y,00123772,부국증권,김명섭,남,1966년 01월,상무보,미등기,상근,영업부,"동국대 경제학
부국증권(주) 부장
부국증권(주) 이사보",-,1989년08월28일~,-,2021
20220317000866,Y,00123772,부국증권,윤국현,남,1961년 08월,상무보,미등기,상근,영업부,"경남대 무역학
부국증권(주) 이사보",-,1989년08월07일~,-,2021
20220317000866,Y,00123772,부국증권,김주일,남,1972년 08월,상무보,미등기,상근,채권금융본부장,"서울대 임산공학
IBK투자증권 이사
부국증권(주) 이사보",-,2016년02월11일~,-,2021
20220317000866,Y,00123772,부국증권,정일천,남,1973년 01월,상무보,미등기,상근,IB사업본부,"성균관대 경영학
부국증권(주) 부장
부국증권(주) 이사보",-,2013년05월04일~,-,2021
20220317000866,Y,00123772,부국증권,강승훈,남,1975년 03월,상무보,미등기,상근,IB사업본부,"서울대 경제학
부국증권(주) 부장
부국증권(주) 이사보",-,2008년05월21일~,-,2021
20220317000866,Y,00123772,부국증권,최혁,남,1973년 09월,상무보,미등기,상근,FICC본부,"한양대 경제학
아이엠투자증권 부장
부국증권(주) 이사보",-,2015년01월01일~,-,2021
20220317000866,Y,00123772,부국증권,김태연,남,1974년 09월,상무보,미등기,상근,FICC본부,"서강대 경제학
아이엠투자증권 부장
부국증권(주) 이사보",-,2014년12월08일~,-,2021
20220317000866,Y,00123772,부국증권,정수근,남,1974년 03월,상무보,미등기,상근,FICC본부,"광주대 신문방송학
경희대 저널리즘학 석사
KIDB채권중개 이사
부국증권(주) 이사보",-,2017년10월23일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,여상용,남,1965년 01월,상무보,미등기,상근,금융상품부,"영남대 무역학
토러스투자증권 본부장
SK증권 부장",-,2019년04월15일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,유준상,남,1965년 04월,전무이사,사내이사,상근,경영전략본부장,"한양대 회계학
유리자산운용 상무이사
유리자산운용 전무이사",-,2021년03월26일~,2023년 03월 25일,2021
20220317000866,Y,00123772,부국증권,표현용,남,1968년 09월,상무보,미등기,상근,채권시장부,"고려대 경제학
NH투자증권 부장
부국증권(주) 이사보",-,2014년08월01일~,-,2021
20220317000866,Y,00123772,부국증권,이제석,남,1972년 03월,상무보,미등기,상근,종합금융부장,"충주대 토목공학
강원대 부동산학 석사
KTB투자증권 이사대우",-,2019년12월26일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,백승우,남,1974년 07월,상무보,미등기,상근,FICC본부,"서강대 경영학
KTB투자증권 이사대우
부국증권(주) 이사보",-,2017년02월13일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,이종성,남,1968년 01월,상무보,미등기,상근,"감사업무총괄
책임자","중앙대 경영학
부국증권(주) 부장
부국증권(주) 이사보",-,1994년09월05일~,-,2021
20220317000866,Y,00123772,부국증권,서정,남,1961년 04월,상무보,미등기,상근,영업부,"고려대 경영학
KTB투자증권 이사대우",-,2020년06월02일~,2022년 12월 31일,2021
20220317000866,Y,00123772,부국증권,김민호,남,1974년 01월,상무보,미등기,상근,FICC본부,"연세대 경제학
서강대 금융경제학 석사
신영증권 부장
코리아에셋 상무보
NH투자증권 이사대우",-,2020년05월25일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,정영진,남,1972년 07월,상무보,미등기,상근,FIS부,"경남대 경영학
부국증권(주) 부장
부국증권(주) 이사보",-,2016년01월14일~,-,2021
20220317000866,Y,00123772,부국증권,신인식,남,1974년 02월,상무보,미등기,상근,FICC본부,"서강대 사회학
메리츠종합금융증권 부장
부국증권(주) 이사보",-,2018년03월19일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,권희근,남,1969년 03월,상무보,미등기,상근,준법감시인,"한양대 경영학
부국증권(주) 부장",-,1993년12월15일~,-,2021
20220317000866,Y,00123772,부국증권,윤성택,남,1975년 02월,상무보,미등기,상근,"프로젝트금융
본부장","George Washington Univ.
국제경영학
IBK투자증권 부장",-,2017년03월17일~,2021년 12월 31일,2021
20220317000866,Y,00123772,부국증권,박인빈,남,1969년 10월,이사,사내이사,상근,"리스크관리
본부장,
CRO","숭실대 경영학
연세대 경제학 석사
부국증권(주) 부장
부국증권(주) 이사보",-,1995년01월01일~,2023년 03월 25일,2021
20220317000866,Y,00123772,부국증권,진수근,남,1969년 02월,상무보,미등기,상근,금융상품부장,"홍익대 경영학
부국증권(주) 부장
부국증권(주) 이사보",-,1996년12월16일~,-,2021
20220317000866,Y,00123772,부국증권,김병호,남,1970년 08월,상무보,미등기,상근,법인영업부장,"경기대 경영학
부국증권(주) 부장
부국증권(주) 이사보",-,1989년01월23일~,-,2021
20220317000866,Y,00123772,부국증권,김건태,남,1976년 07월,상무보,미등기,상근,투자금융본부,"서울대 경영학
부국증권(주) 부장
부국증권(주) 이사보",-,2015년05월27일~,-,2021
20220317000866,Y,00123772,부국증권,송태문,남,1973년 01월,상무보,미등기,상근,채권영업본부,"경희대 경영학
IBK투자증권 부장
키움증권 이사부장
현대자산운용 상무",-,2021년12월15일~,2022년 12월 31일,2021
20220317000866,Y,00123772,부국증권,황해용,남,1969년 06월,이사보,미등기,상근,준법감시실장,"부산대 경제학
부국증권(주) 부장",-,2000년01월17일~,-,2021
20220317000866,Y,00123772,부국증권,안병찬,남,1968년 09월,이사보,미등기,상근,리스크관리부장,"숭실대 회계학
숭실대 회계학 석사
부국증권(주) 부장",-,1996년10월07일~,-,2021
20220317000866,Y,00123772,부국증권,조종만,남,1969년 03월,이사보,미등기,상근,영업부장,"동대문상고
부국증권(주) 부장",-,1987년02월02일~,-,2021
20220317000866,Y,00123772,부국증권,성정수,남,1970년 03월,이사보,미등기,상근,강남지점장,"경기대 경영학
부국증권(주) 부장",-,1989년01월23일~,-,2021
20220317000866,Y,00123772,부국증권,강보현,남,1949년 03월,사외이사,사외이사,비상근,사외이사,"서울대 법학
대한중재인협회 부회장
중앙선거관리위원
유리자산운용 사외이사
(현)법무법인화우 고문변호사",-,2017년03월24일~,2023년 03월 25일,2021
20220317000866,Y,00123772,부국증권,김윤수,남,1951년 10월,사외이사,사외이사,비상근,사외이사,"서울대 법학
서울고등법원 판사
사법연수원 교수(부장판사)
수원지방법원 판사
(현)서울지방변호사회 소속변호사",-,2021년03월26일~,2023년 03월 25일,2021
20220317000866,Y,00123772,부국증권,김윤창,남,1962년 12월,사외이사,사외이사,비상근,사외이사,"고려대 경영학
George Washington Univ.
회계학 석사
금융감독원 실장
청와대 경제수석실 선임행정관
(현)대한상사중재원 중재인",-,2020년03월20일~,2022년 03월 19일,2021
20220317000866,Y,00123772,부국증권,박정준,남,1965년 03월,부사장,미등기,상근,"IB사업본부
부문대표","서강대 사회학
부국증권(주) 상무",-,2005년06월21일~,-,2021
20220317000866,Y,00123772,부국증권,김훈,남,1965년 10월,전무,미등기,상근,"IB사업본부
총괄본부장","연세대 경영학
부국증권(주) 상무",-,2007년07월01일~,-,2021
20230328000107,Y,00123772,부국증권,박현철,남,1964년 02월,"대표이사
사장",사내이사,상근,업무총괄,"한양대 행정대학원 석사
유리자산운용 대표이사 사장
부국증권(주) 대표이사 사장",-,2019년03월22일~,2023년 03월 25일,2022
20230328000107,Y,00123772,부국증권,김훈,남,1965년 10월,전무,미등기,상근,IB사업총괄본부장,"연세대 경영학
부국증권(주) 전무",-,2007년07월01일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,이동욱,남,1968년 12월,전무,미등기,상근,금융솔루션총괄본부장,"고려대 경영학
부국증권(주) 전무",-,2005년04월01일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,공일환,남,1964년 10월,전무,미등기,상근,홀세일본부장,"한양대 경영학
부국증권(주) 전무",-,2013년01월04일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,이상인,남,1967년 10월,전무,미등기,상근,자본시장본부장,"한국외대 불어학
부국증권(주) 전무",-,2014년04월29일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,송정우,남,1972년 10월,전무,미등기,상근,FICC본부장,"연세대 경영학
부국증권(주) 상무
부국증권(주) 전무",-,2014년12월15일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,이홍규,남,1968년 09월,상무,미등기,상근,기업솔루션본부,"중앙대 경제학
서강대 경제학 석사
부국증권(주) 상무",-,2014년01월02일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,정내혁,남,1971년 07월,상무,미등기,상근,IB사업2본부장,"전남대 경영학
부국증권(주) 상무",-,2008년05월20일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,왕진기,남,1968년 05월,상무,미등기,상근,채권영업본부장,"경희대 경영학
부국증권(주) 상무",-,2012년09월01일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,정석문,남,1973년 03월,상무,미등기,상근,투자금융본부장,"연세대 경영학
부국증권(주) 상무보
부국증권(주) 상무",-,2015년06월02일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,정일천,남,1973년 01월,상무,미등기,상근,IB사업본부,"성균관대 경영학
부국증권(주) 이사보
부국증권(주) 상무보
부국증권(주) 상무",-,2013년05월04일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,신성운,남,1963년 03월,전무이사,사내이사,상근,기업금융본부장,"성균관대 경영학
부국증권(주) 상무이사
부국증권(주) 전무이사",-,1987년02월02일~,2023년 03월 25일,2022
20230328000107,Y,00123772,부국증권,설동록,남,1974년 10월,상무,미등기,상근,기업솔루션본부장,"중앙대 경영학
현대카드 부장
부국증권(주) 상무보
부국증권(주) 상무",-,2019년01월31일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,김주일,남,1972년 08월,상무,미등기,상근,채권금융본부장,"서울대 임산공학
부국증권(주) 상무보
부국증권(주) 상무",-,2016년02월11일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,윤국현,남,1961년 08월,상무보,미등기,상근,영업부,"경남대 무역학
부국증권(주) 상무보",-,1989년08월07일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,문희열,남,1964년 03월,상무보,미등기,상근,전산부장,"홍익대 전자계산학
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,1992년09월21일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,김명섭,남,1966년 01월,상무보,미등기,상근,영업부,"동국대 경제학
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,1989년08월28일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,여상용,남,1965년 01월,상무보,미등기,상근,금융상품부,"영남대 무역학
SK증권 부장
부국증권(주) 상무보",-,2019년04월15일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,강승훈,남,1975년 03월,상무보,미등기,상근,IB사업본부,"서울대 경제학
부국증권(주) 이사보
부국증권(주) 상무보",-,2008년05월21일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,최혁,남,1973년 09월,상무보,미등기,상근,FICC본부,"한양대 경제학
부국증권(주) 이사보
부국증권(주) 상무보",-,2015년01월01일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,김태연,남,1974년 09월,상무보,미등기,상근,FICC본부,"서강대 경제학
부국증권(주) 이사보
부국증권(주) 상무보",-,2014년12월08일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,정수근,남,1974년 03월,상무보,미등기,상근,FICC본부,"광주대 신문방송학
경희대 저널리즘학 석사
부국증권(주) 이사보
부국증권(주) 상무보",-,2017년10월23일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,유준상,남,1965년 04월,전무이사,사내이사,상근,경영전략본부장,"한양대 회계학
유리자산운용 전무이사
부국증권(주) 전무이사",-,2021년03월26일~,2023년 03월 25일,2022
20230328000107,Y,00123772,부국증권,표현용,남,1968년 09월,상무보,미등기,상근,채권시장부,"고려대 경제학
부국증권(주) 이사보
부국증권(주) 상무보",-,2014년08월01일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,백승우,남,1974년 07월,상무보,미등기,상근,채권금융본부,"서강대 경영학
부국증권(주) 이사보
부국증권(주) 상무보",-,2017년02월13일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,윤성택,남,1975년 02월,상무보,미등기,상근,프로젝트금융본부장,"George Washington Univ.
국제경영학
부국증권(주) 이사보
부국증권(주) 상무보",-,2017년03월17일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,이제석,남,1972년 03월,상무보,미등기,상근,투자개발부장,"충주대 토목공학
강원대 부동산학 석사
KTB투자증권 이사대우
부국증권(주) 상무보",-,2019년12월26일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,김민호,남,1974년 01월,상무보,미등기,상근,FICC본부,"연세대 경제학
서강대 금융경제학 석사
코리아에셋 상무보
NH투자증권 이사대우
부국증권(주) 상무보",-,2020년05월25일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,정영진,남,1972년 07월,상무보,미등기,상근,FIS부장,"경남대 경영학
부국증권(주) 이사보
부국증권(주) 상무보",-,2016년01월14일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,신인식,남,1974년 02월,상무보,미등기,상근,FICC본부,"서강대 사회학
메리츠종합금융증권 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,2018년03월19일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,진수근,남,1969년 02월,상무보,미등기,상근,금융상품부,"홍익대 경영학
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,1996년12월16일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,김병호,남,1970년 08월,상무보,미등기,상근,법인영업부,"경기대 경영학
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,1989년01월23일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,권희근,남,1969년 03월,상무보,미등기,상근,감사업무총괄책임자,"한양대 경영학
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,1993년12월15일~,2023년 02월 26일,2022
20230328000107,Y,00123772,부국증권,박인빈,남,1969년 10월,상무이사,사내이사,상근,"리스크관리본부장,
CRO","숭실대 경영학
연세대 경제학 석사
부국증권(주) 이사
부국증권(주) 상무이사",-,1995년01월01일~,2023년 03월 25일,2022
20230328000107,Y,00123772,부국증권,서정,남,1961년 04월,상무보,미등기,상근,영업부,"고려대 경영학
KTB투자증권 이사대우
부국증권(주) 상무보",-,2020년06월02일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,김건태,남,1976년 07월,상무보,미등기,상근,투자금융본부,"서울대 경영학
부국증권(주) 이사보
부국증권(주) 상무보",-,2015년05월27일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,조종만,남,1969년 03월,상무보,미등기,상근,영업부장,"동대문상고
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,1987년02월02일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,성정수,남,1970년 03월,상무보,미등기,상근,"법인영업부장,
금융상품부장","경기대 경영학
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,1989년01월23일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,박재성,남,1974년 11월,상무보,미등기,상근,채권금융본부,"뉴욕주립대 회계학
부국증권(주) 이사보
부국증권(주) 상무보",-,2016년02월11일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,서상원,남,1975년 01월,상무보,미등기,상근,자산운용부,"경북대 통계학
수원대 금융공학 석사
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,2014년01월07일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,고양욱,남,1977년 10월,상무보,미등기,상근,자본시장본부,"세종대 건축공학
부국증권(주) 부장
부국증권(주) 이사보
부국증권(주) 상무보",-,2017년02월27일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,정정철,남,1968년 03월,상무보,미등기,상근,FICC본부,"서강대 경영학
서강대 경영학 석사
코리아에셋투자증권(주) 이사
메리츠증권(주) 이사
흥국증권(주) 상무
부국증권(주) 상무보",-,2022년01월01일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,송태문,남,1973년 01월,상무보,미등기,상근,채권영업본부,"경희대 경영학
IBK투자증권 부장
키움증권 이사부장
현대자산운용 상무
부국증권(주) 상무보",-,2021년12월15일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,홍종철,남,1973년 02월,상무보,미등기,상근,투자금융본부,"고려대 경영학
케이프투자증권(주) 이사
부국증권(주) 상무보",-,2022년02월21일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,이종성,남,1968년 01월,이사,사내이사,상근,준법감시인,"중앙대 경영학
부국증권(주) 상무보
부국증권(주) 이사",-,1994년09월05일~,2024년 03월 24일,2022
20230328000107,Y,00123772,부국증권,홍성국,남,1972년 08월,상무보,미등기,상근,크레딧마켓부,"부산대 무역학
IBK투자증권(주) 이사
BNK투자증권(주) 상무보
부국증권(주) 상무보",-,2022년03월10일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,배건도,남,1981년 09월,상무보,미등기,상근,GS센터장,"연세대 경영학
중국농업은행 부장
부국증권(주) 상무보",-,2022년04월01일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,황해용,남,1969년 06월,이사보,미등기,상근,준법감시실장,"부산대 경제학
부국증권(주) 부장
부국증권(주) 이사보",-,2000년01월17일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,안병찬,남,1968년 09월,이사보,미등기,상근,리스크관리부장,"숭실대 회계학
숭실대 회계학 석사
부국증권(주) 부장
부국증권(주) 이사보",-,1996년10월07일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,이해희,남,1969년 06월,이사보,미등기,상근,자금부장,"경북대 회계학
부국증권(주) 부장
부국증권(주) 이사보",-,2000년01월10일~,2022년 12월 31일,2022
20230328000107,Y,00123772,부국증권,김윤창,남,1962년 12월,사외이사,사외이사,비상근,"감사위원회위원
위험관리위원회위원","고려대 경영학
George Washington Univ.
회계학 석사
금융감독원 실장
청와대 경제수석실 선임행정관
(현)대한상사중재원 중재인",-,2020년03월20일~,2024년 03월 24일,2022
20230328000107,Y,00123772,부국증권,김윤수,남,1951년 10월,사외이사,사외이사,비상근,"감사위원회위원
위험관리위원회위원","서울대 법학
서울고등법원 판사
사법연수원 교수(부장판사)
수원지방법원 판사
(현)서울지방변호사회 소속변호사",-,2021년03월26일~,2023년 03월 25일,2022
20230328000107,Y,00123772,부국증권,유정석,남,1970년 08월,사외이사,사외이사,비상근,"감사위원회위원
위험관리위원회위원","서울대 경영학 
삼일회계법인 공인회계사
법무법인 화백 변호사
(현)법무법인화우 변호사",-,2022년03월25일~,2024년 03월 24일,2022
20230328000107,Y,00123772,부국증권,박정준,남,1965년 03월,부사장,미등기,상근,IB사업부문대표,"서강대 사회학
부국증권(주) 부사장",-,2005년06월21일~,2022년 12월 31일,2022
20200629000357,Y,00136721,신영증권,원종석,남,1961년 10월,대표이사,등기임원,상근,총괄,"중앙대학교,
신영증권 사장,신영증권 대표이사",친인척발행회사임원,1988.01~,2022년 06월 06일,2020
20200629000357,Y,00136721,신영증권,박찬용,남,1968년 04월,전무,미등기임원,상근,전략투자본부 본부장,"서울대학교 경영학
 서울대학교 경영학 석사
 MC Pavilion Alternative
  Investment 대표이사",-,2015.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,김대일,남,1968년 09월,전무,미등기임원,상근,Asset Allocation본부 본부장,"서울대학교 경영학
  University of Illinois 
 at Urbana-Champaign 석사
  신영증권 SP/주식파생운용 담당임원",-,5년이상,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,김우연,남,1967년 09월,전무,미등기임원,상근,"Structured Products본부
본부장","전북대학교 경영학
 서강대학교 MBA
  신영증권 Products Sales 본부장
 신영증권 리스크관리 담당임원
신영증권 Equity Trading본부 본부장",-,5년이상,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,정헌기,남,1969년 10월,전무,미등기임원,상근,FICC본부 본부장,"연세대학교 경영학
 신영증권 채권금융 담당임원
신영증권 FICC Trading본부 본부장",-,5년이상,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,김동준,남,1969년 03월,상무,미등기임원,상근,"결제업무팀, 경영기획팀, 
브랜드전략팀, 인사팀 담당임원","중앙대학교 경제학
 서강대학교 정보통신 석사
 신영증권 브랜드전략 부장
 신영증권 브랜드전략, 사옥 브랜드 컨설팅 TF 담당임원
신영증권 브랜드전략, 인사 담당임원",-,2016.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,김성수,남,1968년 08월,상무,미등기임원,상근,상품전략본부 본부장,"서강대학교 경제학
 신영증권 상품기획 담당임원
신영증권 Products Sales본부 본부장",-,2015.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,김응철,남,1969년 09월,상무,미등기임원,상근,APEX패밀리오피스본부 본부장,"연세대학교 금속공학과
 피츠버그경영대 재무학 석사
 Salomon Smith Barney
 신영증권 APEX패밀리오피스 부장
 신영증권 APEX패밀리오피스 담당임원",-,2014.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,명창길,남,1969년 01월,상무,미등기임원,상근,기업금융본부 본부장,"연세대학교 전산학
 신영증권 기업금융 담당임원",-,5년이상,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,박재우,남,1968년 12월,상무,미등기임원,상근,투자금융본부 본부장,"연세대학교 신문방송학 
 존스홉킨스대학교 국제관계학
  A.T Kearney Korea 파트너",-,5년이상,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,배준성,남,1973년 12월,상무,미등기임원,상근,구조화금융본부 본부장,"영남대학교 경제학
 신영증권 구조화금융 부장
 신영증권 구조화금융 담당임원",-,2014.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,신요환,남,1962년 12월,대표이사,등기임원,상근,총괄,"고려대학교,일리노이주립대 MSF,
 신영증권 부사장, 
신영증권 대표이사",발행회사임원,1988.07~,2020년 06월 19일,2020
20200629000357,Y,00136721,신영증권,신혁진,남,1970년 02월,상무,미등기임원,상근,CM본부 본부장,"연세대학교 응용통계학
 메리츠종금증권
 신영증권 Credit Market 부장
신영증권 Credit Market 담당임원",-,2018.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,원창선,남,1968년 09월,상무,미등기임원,상근,IT센터 본부장,"한국외국어대학교 전자계산학
 신영증권 IT기획 부장",-,2017.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,은활,남,1967년 02월,상무,미등기임원,상근,종합금융본부 본부장,"아주대학교 경영학
   신영증권 기업금융 담당임원
 신영증권 구조화금융본부 본부장",-,5년이상,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,이승환,남,1967년 05월,상무,미등기임원,상근,리스크관리팀 담당임원,"성균관대학교 산업심리학
 신영증권 Asset Allocation 담당임원
 신영증권 PI 담당임원",-,2015.04 ~,2021년 03월 31일,2020
20200629000357,Y,00136721,신영증권,정하재,남,1968년 06월,상무,미등기임원,상근,개인고객사업본부 본부장,"서강대학교 경영학
 신영증권 Service Innovation 담당임원
 신영증권 IT센터 본부장
신영증권 상품전략본부 본부장",-,2014.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,천신영,남,1973년 02월,상무,미등기임원,상근,"Equity파생운용부, SP Sales부 담당임원"," 연세대학교 경제학
 신영증권 Structured Products 부장
신영증권 Equity파생운용 담당임원",-,2017.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,허도웅,남,1968년 01월,상무,미등기임원,상근,"명동지점, 반포지점 담당임원","연세대학교 경영학
 신영증권 반포 지점장
신영증권 반포 담당임원",-,2017.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,현원식,남,1971년 04월,상무,미등기임원,상근,법인영업본부 본부장,"고려대학교 경영학
 신영증권 법인주식영업 부장
 신영증권 법인주식영업 담당임원",-,2017.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,권형진,남,1971년 12월,이사,미등기임원,상근,"영업부, 부천지점 담당임원","동국대학교 무역학
 신영증권 압구정 지점장
 신영증권 압구정 담당임원
신영증권 영업전략 담당임원",-,2016.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,오영표,남,1975년 01월,이사,미등기임원,상근,신탁사업부 담당임원,"성균관대학교 경영학
 성균관대학교 법학 박사
 사법연수원 33기
 현대라이프 생명
 신영증권 신탁 부장",-,2018.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,이병태,남,1960년 01월,사외이사,등기임원,비상근,사외이사(감사위원),"서울대학교,카이스트 경영대학 학장,
 카이스트 경영대학 교수",발행회사임원,2015.05~,2021년 05월 28일,2020
20200629000357,Y,00136721,신영증권,왕운식,남,1968년 07월,이사,미등기임원,상근,"광주지점, 압구정지점 담당임원","인하대학교 경영학
 신영증권 압구정 지점장
 신영증권 압구정지점 담당임원",-,2017.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,이용규,남,1972년 11월,이사,미등기임원,상근,채권운용부 담당임원,"연세대학교 경영학
 동양증권
 신영증권 채권운용 부장",-,2018.04 ~,2020년 03월 31일,2020
20200629000357,Y,00136721,신영증권,이중인,남,1969년 12월,이사,미등기임원,상근,FSS부 담당임원," 고려대학교 경영학
 SK증권
 신영증권 기업금융 부장
 신영증권 기업금융부 담당임원",-,2017.04 ~,2020년 03월 31일,2020
